"","CODIGO_UNIDAD_COMPRA","UNIDAD_COMPRA","CODIGO_PROCESO","MODALIDAD","ESTADO_PROCESO","FECHA_PUBLICACION","ID_ARTICULO","SUBCLASE_UNSPSC","DESCRIPCION_SUBCLASE","DESCRIPCION_ARTICULO","CANTIDAD","ABR_UNIDAD_MEDIDA","DESCRIPCION_UNIDAD_MEDIDA","PRECIO_UNITARIO_ESTIMADO","MONTO_TOTAL_ESTIMADO","CUENTA_PRESUPUESTARIA"
"2650","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373749,51211501,"Alopurinol","Candesartán cilexetilo 16 mg e hidroclorotiazida 12.5 mg",6,"CAJ","Caja",4788,28726,"2.3.4.1.01"
"2651","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373751,51211501,"Alopurinol","Valsartán 320 mg e hidroclorotiazida 12.5 mg",3,"CAJ","Caja",2390,7169,"2.3.4.1.01"
"2652","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373752,51211501,"Alopurinol","Bisoprolol fumarato 5 mg, amlodipina besilato 5 mg e hidroclorotiazida 12.5 mg",3,"CAJ","Caja",2350,7051,"2.3.4.1.01"
"2653","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373753,51211501,"Alopurinol","Losartán 100 mg e hidroclorotiazida 12.5 mg",3,"CAJ","Caja",1886,5658,"2.3.4.1.01"
"2654","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373754,51211501,"Alopurinol","losartán 50 mg, amlodipina besilato 5 mg e hidroclorotiazida 12.5 mg",3,"CAJ","Caja",2171,6512,"2.3.4.1.01"
"2655","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373756,51211501,"Alopurinol","Candesartán cilexetilo 32 mg e hidroclorotiazida 12.5 mg",3,"CAJ","Caja",2460,7380,"2.3.4.1.01"
"2656","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373757,51211501,"Alopurinol","Ibersartán 150 mg e hidroclorotiazida 12.5 mg",3,"CAJ","Caja",4072,12217,"2.3.4.1.01"
"2657","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373766,51211501,"Alopurinol","Bisoprolol fumarato 5 mg e hidroclorotiazida 12.5 mg",3,"CAJ","Caja",2030,6090,"2.3.4.1.01"
"2658","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373767,51211501,"Alopurinol","Bisoprolol fumarato 10 mg, amlodipina besilato 5 mg e hidroclorotiazida 12.5 mg",3,"CAJ","Caja",132,396,"2.3.4.1.01"
"2659","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373771,51211501,"Alopurinol","Bisoprolol fumarato  10 mg e hidroclorotiazida 25 mg",3,"CAJ","Caja",2100,6301,"2.3.4.1.01"
"2660","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373784,51211501,"Alopurinol","Candesartán cilexetilo 16 mg e hidroclorotiazida 12.5 mg",3,"CAJ","Caja",2615,7845,"2.3.4.1.01"
"2661","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373786,51211501,"Alopurinol","Losartán 100 mg e hidroclorotiazida  25 mg",3,"CAJ","Caja",2287,6862,"2.3.4.1.01"
"2662","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373791,51211501,"Alopurinol","Lisinopril dihidrato 20 mg e hidroclorotiazida 12.5 mg",3,"CAJ","Caja",1819,5457,"2.3.4.1.01"
"2663","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373792,51211501,"Alopurinol","Lisinopril dihidrato 20 mg e hidroclorotiazida 25 mg",3,"CAJ","Caja",1819,5457,"2.3.4.1.01"
"2664","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373794,51211501,"Alopurinol","Candesartán cilexetilo 16 mg e hidroclorotiazida 12.5 mg",3,"CAJ","Caja",1846,5539,"2.3.4.1.01"
"2665","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373800,51211501,"Alopurinol","Irbesartán 300 mg e hidroclorotiazida 25 mg",6,"CAJ","Caja",2743,16458,"2.3.4.1.01"
"2666","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373807,51211501,"Alopurinol","Losartán 100 mg, amlodipina 10 mg e Hidroclorotiazida 12.5 mg",3,"CAJ","Caja",2636,7907,"2.3.4.1.01"
"2667","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373813,51211501,"Alopurinol","Valsartán 160 mg,  hidroclorotiazida 12.5 mg y amlodipina  besilato 5 mg",3,"CAJ","Caja",3036,9108,"2.3.4.1.01"
"2668","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373821,51211501,"Alopurinol","Candesartán cilexetilo 16 mg, 5 amlodipina besilato 5 mg e hidroclorotiazida 25 mg",3,"CAJ","Caja",2809,8426,"2.3.4.1.01"
"2669","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373835,51211501,"Alopurinol","Valsartán 320 e hidroclorotiazida 25 mg",3,"CAJ","Caja",2783,8349,"2.3.4.1.01"
"2670","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373840,51211501,"Alopurinol","Losartán 50mg, e hidroclorotiazida 12.5 mg",3,"CAJ","Caja",2471,7413,"2.3.4.1.01"
"2671","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373841,51211501,"Alopurinol","Losartán 50 mg, amlodipin 5 mg e hidroclorotiazida 12.5 mg",6,"CAJ","Caja",2636,15815,"2.3.4.1.01"
"2672","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373851,51211501,"Alopurinol","Losartán 100 mg e hidroclorotiazida 25 mg",6,"CAJ","Caja",1571,9425,"2.3.4.1.01"
"2673","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373857,51211501,"Alopurinol","Amlodipina besilato 10 mg, valsatán 160 mg, hidroclorotiazida 12.5 mg",3,"CAJ","Caja",5543,16628,"2.3.4.1.01"
"2674","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373882,51211501,"Alopurinol","Hidroclorotiazida 50 mg",3,"CAJ","Caja",523,1569,"2.3.4.1.01"
"2675","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373884,51211501,"Alopurinol","Hidroclorotiazida 25 mg",6,"CAJ","Caja",528,3168,"2.3.4.1.01"
"2676","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373889,51211501,"Alopurinol","Bisoprolol fumarato 10 mg e hidroclorotiazida 12.5 mg",3,"CAJ","Caja",1584,4752,"2.3.4.1.01"
"2677","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373892,51211501,"Alopurinol","Ibersartan 300 mg, amlodipina besilato 10 mg e hidroclorotiazida 25 mg",3,"CAJ","Caja",2986,8958,"2.3.4.1.01"
"2678","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373893,51211501,"Alopurinol","Ibersartán 300 mg e hidroclorotiazida 12.5 mg",3,"CAJ","Caja",2264,6791,"2.3.4.1.01"
"2679","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373896,51211501,"Alopurinol","Ibersartán 150 mg, amlodipina besilato 5 mg e hidroclorotiazida 12.5 mg",6,"CAJ","Caja",2898,17390,"2.3.4.1.01"
"2680","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373897,51211501,"Alopurinol","Candesartán  cilexetilo 16 mg e hidroclorotiazida 12.5 mg",3,"CAJ","Caja",1716,5148,"2.3.4.1.01"
"2681","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373898,51211501,"Alopurinol","Olmesartán Medoxomilo 20.0 mg e hidroclorotiazida 12.5 mg",3,"CAJ","Caja",3779,11336,"2.3.4.1.01"
"2682","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373905,51211501,"Alopurinol","Candesartán  cilexetilo 32 mg e hidroclorotiazida 12.5 mg",3,"CAJ","Caja",2178,6534,"2.3.4.1.01"
"2683","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373938,51211501,"Alopurinol","Candesartán cilexetilo 16 mg e hidroclorotiazida 12.5 mg",6,"CAJ","Caja",1793,10759,"2.3.4.1.01"
"2684","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373948,51211501,"Alopurinol","Lisinopril dihidrato 20 mg e hidroclorotiazida 12.5 mg",90,"UD","Unidad",28,2495,"2.3.4.1.01"
"2685","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373953,51211501,"Alopurinol","Candesartán cilexetilo 32 mg e hidroclorotiazida 25 mg",6,"CAJ","Caja",2864,17186,"2.3.4.1.01"
"2686","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373964,51211501,"Alopurinol","Losartan 100 mg e hidroclorotiazida 25 mg",100,"UD","Unidad",1736,173580,"2.3.4.1.01"
"2687","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373967,51211501,"Alopurinol","Amlodipina besilato 10 mg, Valsartán 320 mg e hidroclorotiazida 25 mg",3,"CAJ","Caja",2880,8641,"2.3.4.1.01"
"2688","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38373980,51211501,"Alopurinol","Losartán 50 mg e hidroclorotiazida 12.5 mg",3,"CAJ","Caja",1979,5936,"2.3.4.1.01"
"2689","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38374009,51211501,"Alopurinol","Lisinopril dihidrato 20 mg e hidroclorotiazida 25 mg",3,"CAJ","Caja",1177,3531,"2.3.4.1.01"
"2690","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38374013,51211501,"Alopurinol","Bisoprolol fumarato 5 mg, amlodipina besilato 10 mg e hidroclorotiazida 12.5 mg",3,"CAJ","Caja",2059,6178,"2.3.4.1.01"
"2691","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38374024,51211501,"Alopurinol","Lisinopril dihidrato 20 mg e hidroclorotiazida 12.5 mg",3,"CAJ","Caja",2046,6138,"2.3.4.1.01"
"2692","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38374031,51211501,"Alopurinol","Lisinopril dihidrato 20 mg e hidroclorotiazida 12.5 mg",6,"CAJ","Caja",1492,8950,"2.3.4.1.01"
"2693","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38374038,51211501,"Alopurinol","Lisinopril dihidrato 20 mg e hidroclorotiazida 12.5 mg",3,"CAJ","Caja",963,2888,"2.3.4.1.01"
"2694","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38374043,51211501,"Alopurinol","Valsartán 160 mg e hidroclorotiazida 12.5 mg",3,"CAJ","Caja",1980,5940,"2.3.4.1.01"
"2695","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38374044,51211501,"Alopurinol","Valsartán 160 mg, amlodipina  besilato 5 mg e hidroclorotiazida 12.5 mg",5,"CAJ","Caja",2508,12540,"2.3.4.1.01"
"2696","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38374045,51211501,"Alopurinol","Valsartán 320 mg, amlodipina besilato 10 mg e hidroclorotiazida 25 mg",9,"CAJ","Caja",2838,25542,"2.3.4.1.01"
"2697","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38374049,51211501,"Alopurinol","Valsartán 160 mg e hidroclorotiazida 12.5 mg",3,"CAJ","Caja",2317,6950,"2.3.4.1.01"
"2698","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38374050,51211501,"Alopurinol","Valsartán 160 mg e hidroclorotiazida 25 mg",3,"CAJ","Caja",2317,6950,"2.3.4.1.01"
"2699","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38374052,51211501,"Alopurinol","Valsartán 160 mg e hidroclorotiazida 25 mg",3,"CAJ","Caja",3035,9106,"2.3.4.1.01"
"2700","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38374058,51211501,"Alopurinol","Valsartán 360 mg, amlodipina besilato 5 mg e hidroclorotiazida 25 mg",3,"CAJ","Caja",3466,10399,"2.3.4.1.01"
"2701","000701","DIRECCION NACIONAL DE CONTROL DE DROGAS","DNCD-CCC-CP-2021-0004","Comparación de Precios","Proceso adjudicado y celebrado",2021-10-21 17:00:52,38374074,51211501,"Alopurinol","Candesartán cilexetilo e hidroclorotiazida",3,"CAJ","Caja",1582,4746,"2.3.4.1.01"
"2702","001127","Hospital Ciudad Juan Bosh","HCJB-UC-CD-2021-0010","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2021-12-07 14:03:08,40022556,51191515,"Hidroclorotiazida","HIDROCLOROTIAZIDA 50 MG",200,"UD","Unidad",3,600,"2.3.4.1.01"
"2703","000195","Sistema Unico de Beneficiarios (SIUBEN)","SIUBEN-DAF-CM-2018-0007","Compras Menores","Proceso adjudicado y celebrado",2018-07-06 15:30:03,7399926,51121818,"Atorvastatina","Atorvastatina 40 mg (Hipertensión)",6,"CAJ","Caja",1500,9000,"2.3.4.1.01"
"2704","000195","Sistema Unico de Beneficiarios (SIUBEN)","SIUBEN-DAF-CM-2018-0007","Compras Menores","Proceso adjudicado y celebrado",2018-07-06 15:30:03,7400629,51121818,"Atorvastatina","Atorvastatina 80 mg (Corazón)",12,"CAJ","Caja",2000,24000,"2.3.4.1.01"
"2705","000195","Sistema Unico de Beneficiarios (SIUBEN)","SIUBEN-UC-CD-2018-0093","Compras por Debajo del Umbral","Proceso adjudicado y celebrado",2018-11-09 15:30:04,9851431,51121818,"Atorvastatina","Atorvastatin con calcium de 80 mg, (Caja de 14 tabletas)",6,"UD","Unidad",3449,20695,"2.3.4.1.01"
"2706","000195","Sistema Unico de Beneficiarios (SIUBEN)","SIUBEN-DAF-CM-2019-0013","Compras Menores","Proceso adjudicado y celebrado",2019-03-13 15:00:06,12461075,51121802,"Lovastatina","Atorvastatina cálcica 80 mg, 30/1",5,"CAJ","Caja",6898,34492,"2.3.4.1.01"
"2707","000195","Sistema Unico de Beneficiarios (SIUBEN)","SIUBEN-DAF-CM-2019-0048","Compras Menores","Proceso adjudicado y celebrado",2019-08-22 15:01:30,17325154,51121802,"Lovastatina","Atorvastatina cálcica 80 mg 28/1",5,"UD","Unidad",6170,30850,"2.3.4.1.01"
"2708","000154","Dirección General de Escuelas Vocacionales de las FFAA","DIGEV-DAF-CM-2018-0001","Compras Menores","Proceso adjudicado y celebrado",2018-01-30 14:40:05,4393217,51142106,"Ibuprofeno","SINVASTATINA  TABLETAS 20 MG C/100",5,"UD","Unidad",1200,6000,"2.3.4.1.01"
"2709","000172","Armada de República Dominicana","ARD-DAF-CM-2018-0004","Compras Menores","Proceso adjudicado y celebrado",2018-02-02 17:00:02,4489664,51101515,"Clorhidrato de lincomicina","SINVASTATINA 40 MG",2,"UD","Unidad",1200,2400,"2.3.4.1.01"
"2710","000172","Armada de República Dominicana","ARD-DAF-CM-2018-0012","Compras Menores","Proceso adjudicado y celebrado",2018-02-28 13:30:01,4832027,51101619,"Secnidazol","SINVASTATINA 40 MG",2,"UD","Unidad",1450,2900,"2.3.4.1.01"
"2711","000172","Armada de República Dominicana","ARD-DAF-CM-2018-0043","Compras Menores","Proceso adjudicado y celebrado",2018-05-23 17:00:03,6706615,51131713,"Monohidrato hidrocloruro  tirofibán","ROSUVASTATINA 20 MG C/30",2,"CAJ","Caja",3110,6220,"2.3.4.1.01"
"2712","000582","Programa de Medicamentos Esenciales","PROMESECAL-CCC-LPN-2018-0011","Licitación Pública Nacional","Proceso adjudicado y celebrado",2018-11-28 10:36:14,7857276,51101701,"Albendazol","171(1375) Simvastatina Tabletas",4500000,"UD","Unidad",0,1395000,"2.3.4.1.01"
"2713","000172","Armada de República Dominicana","ARD-CCC-CP-2018-0049","Comparación de Precios","Proceso adjudicado y celebrado",2018-10-25 10:05:53,9647237,51121803,"Simvastatina","SIMVASTATINA 40MG TAB",1000,"UD","Unidad",5,5000,"2.3.4.1.01"
"2714","000172","Armada de República Dominicana","ARD-CCC-CP-2018-0049","Comparación de Precios","Proceso adjudicado y celebrado",2018-10-25 10:05:53,9647542,51121803,"Simvastatina","SIMVASTATINA 20MG UND",600,"UD","Unidad",5,3000,"2.3.4.1.01"
"2715","000171","Ejército de República Dominicana","EN-CCC-CP-2018-0056","Comparación de Precios","Proceso adjudicado y celebrado",2018-12-10 08:30:05,10490484,51142106,"Ibuprofeno","Simvastatina 40 MG Tabletas",760,"UD","Unidad",13,9500,"2.3.4.1.01"
"2716","000171","Ejército de República Dominicana","EN-CCC-CP-2018-0056","Comparación de Precios","Proceso adjudicado y celebrado",2018-12-10 08:30:05,10490485,51142106,"Ibuprofeno","Simvastatina 10 MG Tabletas",950,"UD","Unidad",13,11875,"2.3.4.1.01"
"2717","000171","Ejército de República Dominicana","EN-CCC-CP-2018-0056","Comparación de Precios","Proceso adjudicado y celebrado",2018-12-10 08:30:05,10490487,51142106,"Ibuprofeno","Simvastatina 20 MG Tabletas",570,"UD","Unidad",13,7125,"2.3.4.1.01"
"2718","000172","Armada de República Dominicana","ARD-CCC-CP-2019-0003","Comparación de Precios","Proceso adjudicado y celebrado",2019-01-18 14:00:26,11339122,51121803,"Simvastatina","SIMVASTATINA 40MG TAB",500,"UD","Unidad",4,2000,"2.3.4.1.01"
"2719","000172","Armada de República Dominicana","ARD-CCC-CP-2019-0018","Comparación de Precios","Proceso adjudicado y celebrado",2019-06-17 15:01:27,15432528,51121803,"Simvastatina","SIMVASTATINA 40MG TAB",1000,"UD","Unidad",8,8000,"2.3.4.1.01"
"2720","000172","Armada de República Dominicana","ARD-CCC-CP-2019-0018","Comparación de Precios","Proceso adjudicado y celebrado",2019-06-17 15:01:27,15432482,51121803,"Simvastatina","SIMVASTATINA 20 MG UND",2000,"UD","Unidad",6,12000,"2.3.4.1.01"
"2721","000582","Programa de Medicamentos Esenciales","PROMESECAL-CCC-LPN-2019-0007","Licitación Pública Nacional","Proceso adjudicado y celebrado",2019-10-24 11:15:04,18787394,51142103,"Diclofenaco potásico","164- 10242-SIMVASTATINA; 40 mg; COMPRIMIDO ORAL; BLISTER",2200000,"UD","Unidad",1,1716000,"2.3.4.1.01"
"2722","000582","Programa de Medicamentos Esenciales","PROMESECAL-CCC-LPN-2019-0007","Licitación Pública Nacional","Proceso adjudicado y celebrado",2019-10-24 11:15:04,18787395,51142103,"Diclofenaco potásico","163-1375-SIMVASTATINA; 20 mg; COMPRIMIDO ORAL; BLISTER",7500000,"UD","Unidad",0,2325000,"2.3.4.1.01"
"2723","000582","Programa de Medicamentos Esenciales","PROMESECAL-CCC-CP-2019-0050","Comparación de Precios","Proceso desierto",2019-11-21 12:01:54,19449413,51101503,"Cloranfenicol","Simvastatina Tabletas Tab. 40mg Blister",1800000,"UD","Unidad",1,1350000,"2.3.4.1.01"
"2724","000582","Programa de Medicamentos Esenciales","PROMESECAL-CCC-LPN-2020-0001","Licitación Pública Nacional","Proceso adjudicado y celebrado",2020-01-22 15:00:00,20884914,51101503,"Cloranfenicol","247(10753) Rosuvastatina",14000,"UD","Unidad",35,491400,"2.3.4.1.01"
"2725","000582","Programa de Medicamentos Esenciales","PROMESECAL-CCC-LPN-2020-0001","Licitación Pública Nacional","Proceso adjudicado y celebrado",2020-01-22 15:00:00,20884915,51101503,"Cloranfenicol","246(10752) Rosuvastatina",24000,"UD","Unidad",27,655200,"2.3.4.1.01"
"2726","000582","Programa de Medicamentos Esenciales","PROMESECAL-CCC-LPN-2020-0001","Licitación Pública Nacional","Proceso adjudicado y celebrado",2020-01-22 15:00:00,20885043,51101503,"Cloranfenicol","253(10242) SIMVASTATINA; 40 mg; COMPRIMIDO ORAL; BLISTER",2200000,"UD","Unidad",1,1716000,"2.3.4.1.01"
"2727","000582","Programa de Medicamentos Esenciales","PROMESECAL-CCC-LPN-2020-0001","Licitación Pública Nacional","Proceso adjudicado y celebrado",2020-01-22 15:00:00,20885044,51101503,"Cloranfenicol","252(1375) SIMVASTATINA; 20 mg; COMPRIMIDO ORAL; BLISTER",7500000,"UD","Unidad",0,2325000,"2.3.4.1.01"
"2728","000172","Armada de República Dominicana","ARD-CCC-CP-2020-0002","Comparación de Precios","Proceso adjudicado y celebrado",2020-02-10 10:01:16,21363764,51121803,"Simvastatina","SINVASTATINA 40 MG TAB",500,"UD","Unidad",9,4500,"2.3.4.1.01"
"2729","000172","Armada de República Dominicana","ARD-CCC-CP-2020-0002","Comparación de Precios","Proceso adjudicado y celebrado",2020-02-10 10:01:16,21363788,51121803,"Simvastatina","SINVASTATINA 20 MG UND",500,"UD","Unidad",14,7000,"2.3.4.1.01"
"2730","000171","Ejército de República Dominicana","EN-CCC-CP-2020-0009","Comparación de Precios","Proceso adjudicado y celebrado",2020-02-18 16:29:09,21662983,42141905,"Jabones para enema","Simvastatina 40 MG Tabletas",100,"UD","Unidad",13,1300,"2.3.4.1.01"
"2731","000171","Ejército de República Dominicana","EN-CCC-CP-2020-0009","Comparación de Precios","Proceso adjudicado y celebrado",2020-02-18 16:29:09,21662984,42141905,"Jabones para enema","Simvastatina 10 MG Tabletas",100,"UD","Unidad",14,1400,"2.3.4.1.01"
"2732","000171","Ejército de República Dominicana","EN-CCC-CP-2020-0009","Comparación de Precios","Proceso adjudicado y celebrado",2020-02-18 16:29:09,21662986,42141905,"Jabones para enema","Simvastatina 20 MG Tabletas",200,"UD","Unidad",15,3000,"2.3.4.1.01"
"2733","000582","Programa de Medicamentos Esenciales","PROMESECAL-MAE-PEUR-2020-0002","Procesos de Excepción","Proceso adjudicado y celebrado",2020-04-29 12:00:03,22739766,51101503,"Cloranfenicol","73(10242) Simvastatina Tabletas Tab. 40mg",7e+05,"UD","Unidad",1,546000,"2.3.4.1.01"
"2734","000582","Programa de Medicamentos Esenciales","PROMESECAL-MAE-PEUR-2020-0002","Procesos de Excepción","Proceso adjudicado y celebrado",2020-04-29 12:00:03,22739767,51101503,"Cloranfenicol","72(1375) Simvastatina Tabletas Tab. 20mg",1200000,"UD","Unidad",0,372000,"2.3.4.1.01"
